,Date,"Country,Other",TotalCases,TotalDeaths,TotalRecovered,ActiveCases,TotalTests,Population
0,2022-03-08,Afghanistan,175414.0,7630.0,157867.0,9917.0,899437.0,40402155.0
1,2022-03-09,Afghanistan,175525.0,7636.0,158034.0,9855.0,900263.0,40402155.0
2,2022-03-10,Afghanistan,175525.0,7636.0,158034.0,9855.0,900263.0,40402155.0
3,2022-03-11,Afghanistan,175893.0,7639.0,158284.0,9970.0,901852.0,40402155.0
4,2022-03-12,Afghanistan,176083.0,7642.0,158356.0,10085.0,903192.0,40402155.0
5,2022-03-13,Afghanistan,176201.0,7643.0,158429.0,10129.0,904055.0,40402155.0
6,2022-03-14,Afghanistan,176463.0,7645.0,158655.0,10163.0,905633.0,40402155.0
7,2022-03-15,Afghanistan,176463.0,7645.0,158655.0,10163.0,905633.0,40402155.0
8,2022-03-16,Afghanistan,176790.0,7651.0,159381.0,9758.0,907896.0,40402155.0
9,2022-03-17,Afghanistan,176941.0,7651.0,159740.0,9550.0,909246.0,40402155.0
10,2022-03-18,Afghanistan,177009.0,7651.0,159744.0,9614.0,909906.0,40402155.0
11,2022-03-19,Afghanistan,177044.0,7654.0,159845.0,9545.0,910735.0,40402155.0
12,2022-03-20,Afghanistan,177093.0,7654.0,159966.0,9473.0,911530.0,40402155.0
13,2022-03-21,Afghanistan,177093.0,7654.0,159966.0,9473.0,911530.0,40402155.0
14,2022-03-22,Afghanistan,177266.0,7657.0,160332.0,9277.0,913705.0,40402155.0
15,2022-03-23,Afghanistan,177321.0,7657.0,160402.0,9262.0,914608.0,40402155.0
16,2022-03-24,Afghanistan,177321.0,7657.0,160402.0,9262.0,914608.0,40402155.0
17,2022-03-25,Afghanistan,177321.0,7657.0,160402.0,9262.0,914608.0,40402155.0
18,2022-03-26,Afghanistan,177479.0,7660.0,160483.0,9336.0,914608.0,40402155.0
19,2022-03-27,Afghanistan,177520.0,7662.0,160597.0,9261.0,917326.0,40402155.0
20,2022-03-28,Afghanistan,177609.0,7663.0,160709.0,9237.0,919083.0,40402155.0
21,2022-03-29,Afghanistan,177658.0,7665.0,160771.0,9222.0,920098.0,40402155.0
22,2022-03-30,Afghanistan,177658.0,7665.0,160771.0,9222.0,920098.0,40402155.0
23,2022-03-31,Afghanistan,177764.0,7670.0,161011.0,9083.0,921728.0,40402155.0
24,2022-04-01,Afghanistan,177788.0,7671.0,161031.0,9086.0,922414.0,40402155.0
25,2022-04-02,Afghanistan,177803.0,7671.0,161033.0,9099.0,922789.0,40402155.0
26,2022-04-03,Afghanistan,177795.0,7671.0,161033.0,9091.0,922789.0,40402155.0
27,2022-04-04,Afghanistan,177903.0,7671.0,161033.0,9199.0,924679.0,40402155.0
28,2022-04-05,Afghanistan,177932.0,7671.0,161033.0,9228.0,925444.0,40402155.0
29,2022-04-06,Afghanistan,177974.0,7671.0,161033.0,9270.0,926472.0,40402155.0
30,2022-04-07,Afghanistan,177974.0,7671.0,161033.0,9270.0,926472.0,40402155.0
31,2022-04-08,Afghanistan,177974.0,7671.0,161033.0,9270.0,926472.0,40402155.0
32,2022-04-09,Afghanistan,177974.0,7671.0,161033.0,9270.0,926472.0,40402155.0
33,2022-04-10,Afghanistan,177974.0,7674.0,161033.0,9267.0,926472.0,40402155.0
34,2022-04-11,Afghanistan,178206.0,7676.0,161319.0,9211.0,926472.0,40402155.0
35,2022-04-12,Afghanistan,178257.0,7676.0,161363.0,9218.0,931702.0,40402155.0
36,2022-04-13,Afghanistan,178296.0,7676.0,161417.0,9203.0,932511.0,40402155.0
37,2022-04-14,Afghanistan,178355.0,7676.0,161463.0,9216.0,933540.0,40402155.0
38,2022-04-15,Afghanistan,178373.0,7676.0,161465.0,9232.0,933957.0,40402155.0
39,2022-04-16,Afghanistan,178387.0,7676.0,161474.0,9237.0,934593.0,40402155.0
40,2022-04-17,Afghanistan,178423.0,7678.0,161517.0,9228.0,935313.0,40402155.0
41,2022-04-18,Afghanistan,178462.0,7679.0,161544.0,9239.0,936091.0,40402155.0
42,2022-04-19,Afghanistan,178515.0,7679.0,161605.0,9231.0,937154.0,40402155.0
43,2022-04-20,Afghanistan,178555.0,7679.0,161665.0,9211.0,937846.0,40402155.0
44,2022-04-21,Afghanistan,178613.0,7680.0,161683.0,9250.0,938557.0,40402155.0
45,2022-04-22,Afghanistan,178638.0,7680.0,161683.0,9275.0,939371.0,40402155.0
46,2022-04-23,Afghanistan,178650.0,7681.0,161708.0,9261.0,939616.0,40402155.0
47,2022-04-24,Afghanistan,178689.0,7682.0,161748.0,9259.0,940341.0,40402155.0
48,2022-04-25,Afghanistan,178745.0,7683.0,161790.0,9272.0,941314.0,40402155.0
49,2022-04-26,Afghanistan,178775.0,7683.0,161812.0,9280.0,942028.0,40402155.0
50,2022-04-27,Afghanistan,178811.0,7683.0,161834.0,9294.0,942978.0,40402155.0
51,2022-04-28,Afghanistan,178850.0,7683.0,161849.0,9318.0,943572.0,40402155.0
52,2022-04-29,Afghanistan,178873.0,7683.0,161883.0,9307.0,943950.0,40402155.0
53,2022-04-30,Afghanistan,178879.0,7683.0,161883.0,9313.0,944283.0,40402155.0
54,2022-05-01,Afghanistan,178899.0,7683.0,161896.0,9320.0,944514.0,40402155.0
55,2022-05-02,Afghanistan,178901.0,7683.0,161896.0,9322.0,944738.0,40402155.0
56,2022-05-03,Afghanistan,178901.0,7683.0,161896.0,9322.0,944738.0,40402155.0
57,2022-05-04,Afghanistan,178901.0,7684.0,161896.0,9321.0,944738.0,40402155.0
58,2022-05-05,Afghanistan,178905.0,7684.0,161916.0,9305.0,944912.0,40402155.0
59,2022-05-06,Afghanistan,178919.0,7684.0,161924.0,9311.0,945154.0,40402155.0
60,2022-05-07,Afghanistan,178923.0,7684.0,161936.0,9303.0,945304.0,40402155.0
61,2022-05-08,Afghanistan,178996.0,7685.0,161962.0,9349.0,945802.0,40402155.0
62,2022-05-09,Afghanistan,179017.0,7685.0,162001.0,9331.0,946564.0,40402155.0
63,2022-05-10,Afghanistan,179087.0,7686.0,162052.0,9349.0,946564.0,40402155.0
64,2022-05-11,Afghanistan,179137.0,7686.0,162077.0,9374.0,948623.0,40402155.0
65,2022-05-12,Afghanistan,179184.0,7686.0,162132.0,9366.0,949547.0,40402155.0
66,2022-05-13,Afghanistan,179220.0,7687.0,162137.0,9396.0,950010.0,40402155.0
67,2022-05-14,Afghanistan,179243.0,7690.0,162155.0,9398.0,950762.0,40402155.0
68,2022-05-15,Afghanistan,179279.0,7691.0,162202.0,9386.0,951337.0,40402155.0
69,2022-05-16,Afghanistan,179328.0,7691.0,162256.0,9381.0,952654.0,40402155.0
70,2022-05-17,Afghanistan,179416.0,7691.0,162291.0,9434.0,952654.0,40402155.0
71,2022-05-18,Afghanistan,179483.0,7691.0,162489.0,9303.0,954693.0,40402155.0
72,2022-05-19,Afghanistan,179614.0,7695.0,162601.0,9318.0,955940.0,40402155.0
73,2022-05-20,Afghanistan,179669.0,7697.0,162604.0,9368.0,956413.0,40402155.0
74,2022-05-21,Afghanistan,179674.0,7697.0,162633.0,9344.0,957258.0,40402155.0
75,2022-05-22,Afghanistan,179716.0,7698.0,162741.0,9277.0,958454.0,40402155.0
76,2022-05-23,Afghanistan,179716.0,7698.0,162741.0,9277.0,958454.0,40402155.0
77,2022-05-24,Afghanistan,179716.0,7698.0,162741.0,9277.0,958454.0,40402155.0
78,2022-05-25,Afghanistan,179771.0,7699.0,162741.0,9331.0,958454.0,40402155.0
79,2022-05-26,Afghanistan,180024.0,7699.0,162924.0,9401.0,958454.0,40402155.0
80,2022-05-27,Afghanistan,180092.0,7699.0,162930.0,9463.0,963286.0,40402155.0
81,2022-05-28,Afghanistan,180123.0,7701.0,162934.0,9488.0,964211.0,40402155.0
82,2022-05-29,Afghanistan,180176.0,7701.0,162986.0,9489.0,964876.0,40402155.0
83,2022-05-30,Afghanistan,180259.0,7701.0,163030.0,9528.0,965983.0,40402155.0
84,2022-05-31,Afghanistan,180259.0,7701.0,163030.0,9528.0,965983.0,40402155.0
85,2022-06-01,Afghanistan,180347.0,7705.0,163072.0,9570.0,967482.0,40402155.0
86,2022-06-02,Afghanistan,180552.0,7708.0,163212.0,9632.0,970205.0,40402155.0
87,2022-06-03,Afghanistan,180591.0,7708.0,163214.0,9669.0,970754.0,40402155.0
88,2022-06-04,Afghanistan,180615.0,7708.0,163215.0,9692.0,971529.0,40402155.0
89,2022-06-05,Afghanistan,180615.0,7708.0,163215.0,9692.0,971529.0,40402155.0
90,2022-06-06,Afghanistan,180615.0,7708.0,163215.0,9692.0,971529.0,40402155.0
91,2022-06-07,Afghanistan,180615.0,7708.0,163215.0,9692.0,971529.0,40402155.0
92,2022-06-08,Afghanistan,180615.0,7708.0,163215.0,9692.0,971529.0,40402155.0
93,2022-06-09,Afghanistan,180784.0,7709.0,163215.0,9860.0,971529.0,40402155.0
94,2022-06-10,Afghanistan,180864.0,7709.0,163215.0,9940.0,971529.0,40402155.0
95,2022-06-11,Afghanistan,180864.0,7709.0,163215.0,9940.0,971529.0,40402155.0
96,2022-06-12,Afghanistan,180864.0,7709.0,163215.0,9940.0,971529.0,40402155.0
97,2022-06-13,Afghanistan,181033.0,7709.0,163215.0,10109.0,971529.0,40402155.0
98,2022-06-14,Afghanistan,181120.0,7710.0,163215.0,10195.0,971529.0,40402155.0
99,2022-06-15,Afghanistan,181465.0,7713.0,163664.0,10088.0,987272.0,40402155.0
100,2022-06-16,Afghanistan,181494.0,7713.0,163695.0,10086.0,987272.0,40402155.0
101,2022-06-17,Afghanistan,181534.0,7713.0,163698.0,10123.0,988095.0,40402155.0
102,2022-06-18,Afghanistan,181574.0,7713.0,163719.0,10142.0,990060.0,40402155.0
103,2022-06-19,Afghanistan,181670.0,7713.0,163748.0,10209.0,991216.0,40402155.0
104,2022-06-20,Afghanistan,181755.0,7715.0,163806.0,10234.0,991935.0,40402155.0
105,2022-06-21,Afghanistan,181808.0,7715.0,163856.0,10237.0,993600.0,40402155.0
106,2022-06-22,Afghanistan,181808.0,7715.0,163856.0,10237.0,993600.0,40402155.0
107,2022-06-23,Afghanistan,182007.0,7717.0,163979.0,10311.0,995502.0,40402155.0
108,2022-06-24,Afghanistan,182044.0,7717.0,163986.0,10341.0,996167.0,40402155.0
109,2022-06-25,Afghanistan,182072.0,7717.0,164058.0,10297.0,996925.0,40402155.0
110,2022-06-26,Afghanistan,182168.0,7717.0,164213.0,10238.0,997865.0,40402155.0
111,2022-06-27,Afghanistan,182250.0,7720.0,164317.0,10213.0,998810.0,40402155.0
112,2022-06-28,Afghanistan,182352.0,7722.0,164365.0,10265.0,1000143.0,40402155.0
113,2022-06-29,Afghanistan,182430.0,7722.0,164480.0,10228.0,1002096.0,40402155.0
114,2022-06-30,Afghanistan,182560.0,7723.0,164640.0,10197.0,1003131.0,40402155.0
115,2022-07-01,Afghanistan,182614.0,7723.0,164644.0,10247.0,1003979.0,40402155.0
116,2022-07-02,Afghanistan,182643.0,7724.0,164741.0,10178.0,1004519.0,40402155.0
117,2022-07-03,Afghanistan,182734.0,7724.0,164774.0,10236.0,1006177.0,40402155.0
118,2022-07-04,Afghanistan,182793.0,7725.0,164825.0,10243.0,1006903.0,40402155.0
119,2022-07-05,Afghanistan,182906.0,7725.0,164850.0,10331.0,1006903.0,40402155.0
120,2022-07-06,Afghanistan,182998.0,7727.0,164894.0,10377.0,1008633.0,40402155.0
121,2022-07-07,Afghanistan,183100.0,7728.0,164973.0,10399.0,1009745.0,40402155.0
122,2022-07-08,Afghanistan,183232.0,7728.0,164993.0,10511.0,1010813.0,40402155.0
123,2022-07-09,Afghanistan,183235.0,7728.0,164993.0,10514.0,1011207.0,40402155.0
124,2022-07-10,Afghanistan,183265.0,7728.0,165005.0,10532.0,1011478.0,40402155.0
125,2022-07-11,Afghanistan,183268.0,7728.0,165007.0,10533.0,1011518.0,40402155.0
126,2022-07-12,Afghanistan,183273.0,7728.0,165139.0,10406.0,1011666.0,40402155.0
127,2022-07-13,Afghanistan,183285.0,7728.0,165263.0,10294.0,1012119.0,40402155.0
128,2022-07-14,Afghanistan,183372.0,7729.0,165341.0,10302.0,1012596.0,40402155.0
129,2022-07-15,Afghanistan,183426.0,7730.0,165368.0,10328.0,1013067.0,40402155.0
130,2022-07-16,Afghanistan,183450.0,7730.0,165373.0,10347.0,1013571.0,40402155.0
131,2022-07-17,Afghanistan,183617.0,7732.0,165658.0,10227.0,1014548.0,40402155.0
132,2022-07-18,Afghanistan,183770.0,7734.0,165749.0,10287.0,1015340.0,40402155.0
133,2022-07-19,Afghanistan,183927.0,7736.0,165782.0,10409.0,1016641.0,40402155.0
134,2022-07-20,Afghanistan,184074.0,7738.0,165842.0,10494.0,1017702.0,40402155.0
135,2022-07-21,Afghanistan,184275.0,7738.0,165877.0,10660.0,1018894.0,40402155.0
136,2022-07-22,Afghanistan,184390.0,7738.0,165904.0,10748.0,1019678.0,40402155.0
137,2022-07-23,Afghanistan,184474.0,7738.0,165932.0,10804.0,1020860.0,40402155.0
138,2022-07-24,Afghanistan,184672.0,7738.0,166006.0,10928.0,1021664.0,40402155.0
139,2022-07-25,Afghanistan,184852.0,7739.0,166064.0,11049.0,1023174.0,40402155.0
140,2022-07-26,Afghanistan,185086.0,7742.0,166262.0,11082.0,1024633.0,40402155.0
141,2022-07-27,Afghanistan,185277.0,7743.0,166398.0,11136.0,1025697.0,40402155.0
142,2022-07-28,Afghanistan,185403.0,7743.0,166448.0,11212.0,1026824.0,40402155.0
143,2022-07-29,Afghanistan,185481.0,7743.0,166453.0,11285.0,1027344.0,40402155.0
144,2022-07-30,Afghanistan,185580.0,7747.0,166488.0,11345.0,1027770.0,40402155.0
145,2022-07-31,Afghanistan,185775.0,7748.0,166734.0,11293.0,1029031.0,40402155.0
146,2022-08-01,Afghanistan,185941.0,7751.0,166807.0,11383.0,1030329.0,40402155.0
147,2022-08-02,Afghanistan,186156.0,7752.0,166928.0,11476.0,1031301.0,40402155.0
148,2022-08-03,Afghanistan,186513.0,7752.0,167037.0,11724.0,1032620.0,40402155.0
149,2022-08-04,Afghanistan,186850.0,7752.0,167173.0,11925.0,1035159.0,40402155.0
150,2022-08-05,Afghanistan,187094.0,7752.0,167226.0,12116.0,1036084.0,40402155.0
151,2022-08-06,Afghanistan,187109.0,7752.0,167281.0,12076.0,1036803.0,40402155.0
152,2022-08-07,Afghanistan,187551.0,7753.0,167404.0,12394.0,1038356.0,40402155.0
153,2022-08-08,Afghanistan,187791.0,7753.0,167696.0,12342.0,1039501.0,40402155.0
154,2022-08-09,Afghanistan,188064.0,7753.0,168579.0,11732.0,1041398.0,40402155.0
155,2022-08-10,Afghanistan,188261.0,7755.0,168774.0,11732.0,1043002.0,40402155.0
156,2022-08-11,Afghanistan,188583.0,7755.0,168848.0,11980.0,1044218.0,40402155.0
157,2022-08-12,Afghanistan,188745.0,7756.0,168893.0,12096.0,1045134.0,40402155.0
158,2022-08-13,Afghanistan,188831.0,7758.0,168942.0,12131.0,1045737.0,40402155.0
159,2022-08-14,Afghanistan,189138.0,7759.0,169326.0,12053.0,1046883.0,40402155.0
160,2022-08-15,Afghanistan,189389.0,7759.0,169418.0,12212.0,1048204.0,40402155.0
161,2022-08-16,Afghanistan,189494.0,7759.0,169455.0,12280.0,1048905.0,40402155.0
162,2022-08-17,Afghanistan,189779.0,7759.0,169694.0,12326.0,1050159.0,40402155.0
163,2022-08-18,Afghanistan,190158.0,7759.0,170003.0,12396.0,1051822.0,40402155.0
164,2022-08-19,Afghanistan,190254.0,7759.0,170017.0,12478.0,1052837.0,40402155.0
165,2022-08-20,Afghanistan,190435.0,7759.0,170154.0,12522.0,1053836.0,40402155.0
166,2022-08-21,Afghanistan,190767.0,7764.0,170297.0,12706.0,1055048.0,40402155.0
167,2022-08-22,Afghanistan,191074.0,7768.0,170369.0,12937.0,1056746.0,40402155.0
168,2022-08-23,Afghanistan,191313.0,7768.0,170512.0,13033.0,1058173.0,40402155.0
169,2022-08-24,Afghanistan,191644.0,7769.0,170705.0,13170.0,1059783.0,40402155.0
170,2022-08-25,Afghanistan,191967.0,7771.0,170813.0,13383.0,1061603.0,40402155.0
171,2022-08-26,Afghanistan,191967.0,7771.0,170813.0,13383.0,1061603.0,40402155.0
172,2022-08-27,Afghanistan,192267.0,7774.0,171024.0,13469.0,1063283.0,40402155.0
173,2022-08-28,Afghanistan,192463.0,7777.0,171286.0,13400.0,1064322.0,40402155.0
174,2022-08-29,Afghanistan,192906.0,7777.0,171519.0,13610.0,1066354.0,40402155.0
175,2022-08-30,Afghanistan,193004.0,7777.0,171519.0,13708.0,1066354.0,40402155.0
176,2022-08-31,Afghanistan,193004.0,7777.0,171519.0,13708.0,1066354.0,40402155.0
177,2022-09-01,Afghanistan,193250.0,7777.0,171519.0,13954.0,1066354.0,40402155.0
178,2022-09-02,Afghanistan,193813.0,7779.0,172009.0,14025.0,1066354.0,40402155.0
179,2022-09-03,Afghanistan,193921.0,7780.0,172051.0,14090.0,1071848.0,40402155.0
180,2022-09-04,Afghanistan,194234.0,7782.0,172178.0,14274.0,1073129.0,40402155.0
181,2022-09-05,Afghanistan,194444.0,7783.0,172433.0,14228.0,1074951.0,40402155.0
182,2022-09-06,Afghanistan,194693.0,7784.0,172602.0,14307.0,1076191.0,40402155.0
183,2022-09-07,Afghanistan,195088.0,7785.0,172768.0,14535.0,1077762.0,40402155.0
184,2022-09-08,Afghanistan,195403.0,7786.0,173127.0,14490.0,1079297.0,40402155.0
185,2022-09-09,Afghanistan,195561.0,7786.0,173798.0,13977.0,1080041.0,40402155.0
186,2022-09-10,Afghanistan,195681.0,7787.0,174452.0,13442.0,1080928.0,40402155.0
187,2022-09-11,Afghanistan,196012.0,7787.0,174754.0,13471.0,1082475.0,40402155.0
188,2022-09-12,Afghanistan,196251.0,7789.0,174956.0,13506.0,1083741.0,40402155.0
189,2022-09-13,Afghanistan,196447.0,7791.0,175136.0,13520.0,1085257.0,40402155.0
190,2022-09-14,Afghanistan,196755.0,7792.0,175267.0,13696.0,1087022.0,40402155.0
191,2022-09-15,Afghanistan,196924.0,7794.0,175466.0,13664.0,1087991.0,40402155.0
192,2022-09-16,Afghanistan,197023.0,7794.0,175487.0,13742.0,1088703.0,40402155.0
193,2022-09-17,Afghanistan,197118.0,7794.0,175566.0,13758.0,1089443.0,40402155.0
194,2022-09-18,Afghanistan,197333.0,7796.0,175954.0,13583.0,1090616.0,40402155.0
195,2022-09-19,Afghanistan,197482.0,7796.0,176398.0,13288.0,1091811.0,40402155.0
196,2022-09-20,Afghanistan,197661.0,7796.0,176468.0,13397.0,1093050.0,40402155.0
197,2022-09-21,Afghanistan,197866.0,7796.0,176631.0,13439.0,1094356.0,40402155.0
198,2022-09-22,Afghanistan,198055.0,7796.0,176911.0,13348.0,1095787.0,40402155.0
199,2022-09-23,Afghanistan,198163.0,7796.0,176934.0,13433.0,1096966.0,40402155.0
200,2022-09-24,Afghanistan,198283.0,7796.0,177003.0,13484.0,1097289.0,40402155.0
201,2022-09-25,Afghanistan,198458.0,7797.0,177256.0,13405.0,1099154.0,40402155.0
202,2022-09-26,Afghanistan,198583.0,7798.0,177393.0,13392.0,1099941.0,40402155.0
203,2022-09-27,Afghanistan,198775.0,7799.0,177514.0,13462.0,1101367.0,40402155.0
204,2022-09-28,Afghanistan,198909.0,7799.0,177774.0,13336.0,1102345.0,40402155.0
205,2022-09-29,Afghanistan,199109.0,7800.0,177906.0,13403.0,1103716.0,40402155.0
206,2022-09-30,Afghanistan,199244.0,7800.0,178001.0,13443.0,1104589.0,40402155.0
207,2022-10-01,Afghanistan,199314.0,7800.0,178054.0,13460.0,1105197.0,40402155.0
208,2022-10-02,Afghanistan,199463.0,7802.0,178137.0,13524.0,1105920.0,40402155.0
209,2022-10-03,Afghanistan,199591.0,7803.0,178203.0,13585.0,1107187.0,40402155.0
210,2022-10-04,Afghanistan,199759.0,7804.0,178280.0,13675.0,1108181.0,40402155.0
211,2022-10-05,Afghanistan,199882.0,7804.0,178510.0,13568.0,1109464.0,40402155.0
212,2022-10-06,Afghanistan,200034.0,7804.0,178615.0,13615.0,1110748.0,40402155.0
213,2022-10-07,Afghanistan,200161.0,7804.0,178692.0,13665.0,1111599.0,40402155.0
214,2022-10-08,Afghanistan,200239.0,7804.0,178769.0,13666.0,1112325.0,40402155.0
215,2022-10-09,Afghanistan,200412.0,7806.0,178800.0,13806.0,1113579.0,40402155.0
216,2022-10-10,Afghanistan,200504.0,7807.0,178930.0,13767.0,1114266.0,40402155.0
217,2022-10-11,Afghanistan,200674.0,7807.0,179041.0,13826.0,1115375.0,40402155.0
218,2022-10-12,Afghanistan,200779.0,7807.0,179138.0,13834.0,1116368.0,40402155.0
219,2022-10-13,Afghanistan,200905.0,7809.0,179610.0,13486.0,1117349.0,40402155.0
220,2022-10-14,Afghanistan,201089.0,7810.0,179646.0,13633.0,1118450.0,40402155.0
221,2022-10-15,Afghanistan,201124.0,7811.0,179702.0,13611.0,1119266.0,40402155.0
222,2022-10-16,Afghanistan,201236.0,7811.0,179767.0,13658.0,1120246.0,40402155.0
223,2022-10-17,Afghanistan,201385.0,7811.0,179860.0,13714.0,1120863.0,40402155.0
224,2022-10-18,Afghanistan,201503.0,7812.0,179884.0,13807.0,1122473.0,40402155.0
225,2022-10-19,Afghanistan,201727.0,7814.0,179975.0,13938.0,1124043.0,40402155.0
226,2022-10-20,Afghanistan,201894.0,7818.0,180037.0,14039.0,1124043.0,40402155.0
227,2022-10-21,Afghanistan,201994.0,7818.0,180096.0,14080.0,1125881.0,40402155.0
228,2022-10-22,Afghanistan,202029.0,7818.0,180121.0,14090.0,1126547.0,40402155.0
229,2022-10-23,Afghanistan,202149.0,7818.0,180172.0,14159.0,1127097.0,40402155.0
230,2022-10-24,Afghanistan,202244.0,7819.0,180240.0,14185.0,1127856.0,40402155.0
231,2022-10-25,Afghanistan,202399.0,7820.0,180291.0,14288.0,1128938.0,40402155.0
232,2022-10-26,Afghanistan,202509.0,7820.0,180359.0,14330.0,1130018.0,40402155.0
233,2022-10-27,Afghanistan,202509.0,7820.0,180359.0,14330.0,1130018.0,40402155.0
234,2022-03-08,Albania,272337.0,3483.0,267672.0,1182.0,1754760.0,2872510.0
235,2022-03-09,Albania,272412.0,3483.0,267776.0,1153.0,1755947.0,2872510.0
236,2022-03-10,Albania,272412.0,3483.0,267776.0,1153.0,1755947.0,2872510.0
237,2022-03-11,Albania,272479.0,3484.0,267876.0,1119.0,1757186.0,2872510.0
238,2022-03-12,Albania,272621.0,3485.0,268270.0,866.0,1758227.0,2872510.0
239,2022-03-13,Albania,272663.0,3485.0,268359.0,819.0,1760359.0,2872510.0
240,2022-03-14,Albania,272689.0,3485.0,268411.0,793.0,1760936.0,2872510.0
241,2022-03-15,Albania,272689.0,3485.0,268411.0,793.0,1760936.0,2872510.0
242,2022-03-16,Albania,272804.0,3487.0,268662.0,655.0,1762808.0,2872510.0
243,2022-03-17,Albania,272885.0,3487.0,268764.0,634.0,1762808.0,2872510.0
244,2022-03-18,Albania,272961.0,3487.0,268835.0,639.0,1765898.0,2872510.0
245,2022-03-19,Albania,273040.0,3487.0,268939.0,614.0,1767043.0,2872510.0
246,2022-03-20,Albania,273088.0,3487.0,268984.0,617.0,1767907.0,2872510.0
247,2022-03-21,Albania,273088.0,3487.0,268984.0,617.0,1767907.0,2872510.0
248,2022-03-22,Albania,273146.0,3489.0,269070.0,587.0,1769354.0,2872510.0
249,2022-03-23,Albania,273164.0,3489.0,269256.0,419.0,1769904.0,2872510.0
250,2022-03-24,Albania,273257.0,3489.0,269307.0,461.0,1770982.0,2872510.0
251,2022-03-25,Albania,273318.0,3490.0,269365.0,463.0,1771945.0,2872510.0
252,2022-03-26,Albania,273387.0,3491.0,269399.0,497.0,1772991.0,2872510.0
253,2022-03-27,Albania,273387.0,3491.0,269399.0,497.0,1772991.0,2872510.0
254,2022-03-28,Albania,273459.0,3492.0,269463.0,504.0,1773637.0,2872510.0
255,2022-03-29,Albania,273529.0,3492.0,269603.0,434.0,1775588.0,2872510.0
256,2022-03-30,Albania,273529.0,3492.0,269603.0,434.0,1775588.0,2872510.0
257,2022-03-31,Albania,273677.0,3492.0,269716.0,469.0,1777766.0,2872510.0
258,2022-04-01,Albania,273759.0,3492.0,269787.0,480.0,1778617.0,2872510.0
259,2022-04-02,Albania,273759.0,3492.0,269787.0,480.0,1778617.0,2872510.0
260,2022-04-03,Albania,273823.0,3492.0,269828.0,503.0,1779844.0,2872510.0
261,2022-04-04,Albania,273913.0,3492.0,269924.0,497.0,1781188.0,2872510.0
262,2022-04-05,Albania,274000.0,3492.0,270055.0,453.0,1782376.0,2872510.0
263,2022-04-06,Albania,274055.0,3492.0,270102.0,461.0,1783280.0,2872510.0
264,2022-04-07,Albania,274108.0,3492.0,270155.0,461.0,1784455.0,2872510.0
265,2022-04-08,Albania,274136.0,3492.0,270272.0,372.0,1785301.0,2872510.0
266,2022-04-09,Albania,274191.0,3492.0,270317.0,382.0,1786389.0,2872510.0
267,2022-04-10,Albania,274219.0,3493.0,270341.0,385.0,1786831.0,2872510.0
268,2022-04-11,Albania,274219.0,3493.0,270341.0,385.0,1786831.0,2872510.0
269,2022-04-12,Albania,274236.0,3494.0,270378.0,364.0,1787376.0,2872510.0
270,2022-04-13,Albania,274320.0,3494.0,270474.0,352.0,1789363.0,2872510.0
271,2022-04-14,Albania,274376.0,3495.0,270510.0,371.0,1790270.0,2872510.0
272,2022-04-15,Albania,274429.0,3495.0,270566.0,368.0,1791315.0,2872510.0
273,2022-04-16,Albania,274462.0,3496.0,270608.0,358.0,1791981.0,2872510.0
274,2022-04-17,Albania,274504.0,3496.0,270626.0,382.0,1793209.0,2872510.0
275,2022-04-18,Albania,274520.0,3496.0,270658.0,366.0,1793981.0,2872510.0
276,2022-04-19,Albania,274535.0,3496.0,270742.0,297.0,1794631.0,2872510.0
277,2022-04-20,Albania,274606.0,3496.0,270789.0,321.0,1795792.0,2872510.0
278,2022-04-21,Albania,274685.0,3496.0,270789.0,400.0,1795792.0,2872510.0
279,2022-04-22,Albania,274737.0,3496.0,270852.0,389.0,1798288.0,2872510.0
280,2022-04-23,Albania,274791.0,3496.0,270869.0,426.0,1799730.0,2872510.0
281,2022-04-24,Albania,274828.0,3496.0,270893.0,439.0,1800323.0,2872510.0
282,2022-04-25,Albania,274834.0,3496.0,270916.0,422.0,1800323.0,2872510.0
283,2022-04-26,Albania,274862.0,3496.0,271030.0,336.0,1801917.0,2872510.0
284,2022-04-27,Albania,274929.0,3496.0,271068.0,365.0,1803166.0,2872510.0
285,2022-04-28,Albania,275002.0,3496.0,271095.0,411.0,1804298.0,2872510.0
286,2022-04-29,Albania,275055.0,3496.0,271185.0,374.0,1805355.0,2872510.0
287,2022-04-30,Albania,275107.0,3496.0,271213.0,398.0,1806414.0,2872510.0
288,2022-05-01,Albania,275167.0,3496.0,271254.0,417.0,1807273.0,2872510.0
289,2022-05-02,Albania,275177.0,3496.0,271306.0,375.0,1807808.0,2872510.0
290,2022-05-03,Albania,275191.0,3496.0,271339.0,356.0,1808310.0,2872510.0
291,2022-05-04,Albania,275211.0,3496.0,271424.0,291.0,1808952.0,2872510.0
292,2022-05-05,Albania,275266.0,3496.0,271480.0,290.0,1810232.0,2872510.0
293,2022-05-06,Albania,275266.0,3496.0,271480.0,290.0,1810232.0,2872510.0
294,2022-05-07,Albania,275310.0,3496.0,271529.0,285.0,1811203.0,2872510.0
295,2022-05-08,Albania,275341.0,3496.0,271561.0,284.0,1812147.0,2872510.0
296,2022-05-09,Albania,275372.0,3496.0,271617.0,259.0,1813289.0,2872510.0
297,2022-05-10,Albania,275416.0,3497.0,271710.0,209.0,1814203.0,2872510.0
